world	280	information retrieval facility	0.0
world	281	information access	0.0
world	282	information architecture	0.0
world	283	information extraction	0.0
world	284	information integration	0.0
world	286	information need	0.0
world	287	information overload	0.0
world	289	information retrieval applications	0.0
world	290	information science	0.0
world	291	information seeking	0.0
world	292	information society	0.0
world	294	information theory	0.0
world	297	inktomi (company)	0.0
world	298	institutional memory	0.0
world	299	insulator (electrical)	0.0
world	300	intellectual freedom	0.0
world	302	interactive visualization	0.0
world	303	international conference on very large data bases	0.0
world	305	internet search engines and libraries	0.0
world	306	interpreter (computing)	0.0
world	307	inverted index	0.0
world	308	iterative algorithm	0.0
world	309	j. c. r. licklider	0.0
world	310	jasis	0.0
world	312	jacquard loom	0.0
world	316	john seward	0.0
world	318	jughead (computer)	0.0
world	319	jughead jones	0.0
world	320	jumpstation	0.0
world	321	kdd conference	0.0
world	322	knime	0.0
world	323	kxen inc.	0.0
world	324	karen spaìˆrck jones	0.0
world	325	keypunch	0.0
world	326	keyword (internet search)	0.0
world	327	kluwer academic publishers	0.0
world	328	knowledge discovery	0.0
world	329	knowledge organization	0.0
world	330	knowledge visualization	0.0
world	331	lionsolver	0.0
world	332	language model	0.0
world	333	latent dirichlet allocation	0.0
world	334	latent semantic analysis	0.0
world	335	latent semantic indexing	0.0
world	336	leapfish	0.0
world	337	learning to rank	0.0
world	338	library and information science	0.0
world	340	list of computer science conferences	0.0
world	341	list of information retrieval libraries	0.0
world	342	list of reporting software	0.0
world	343	list of search engines	0.0
world	345	local search (internet)	0.0
world	346	logic programming	0.0
world	347	looksmart	0.0
world	350	medlars	0.0
world	352	ml-flex	0.0
world	356	magellan (search engine)	0.0
world	358	mark mccahill	0.0
world	359	market basket analysis	0.0
world	360	mass surveillance	0.0
world	362	mathematical logic	0.0
world	365	mean reciprocal rank	0.0
world	366	measure (data warehouse)	0.0
world	369	meta tags	0.0
world	371	metasearch engine	0.0
world	372	microarchitecture	0.0
world	375	mind maps	0.0
world	376	mining software repositories	0.0
world	377	missing data	0.0
world	378	modeling and simulation	0.0
